"b2","b1","ccf","lag","distr.dist","distr.sd","x1","x2","num.matches","num.mismatches","non_cms","sumpeaks","cms","data","resID","id.x","id.y","match"
"Ukn Bullet E-4","Br6 Bullet 1-6",0.206101776922655,1,3.50404936518366,2.86875783821164,112.5,150,6,11,5,9.1618240284367,3,"data-35/unkn22.RData",78,30,25,FALSE
"Ukn Bullet E-4","Br7 Bullet 2-2",0.150663908028878,30,3.71092944044088,3.10815957623734,175,150,6,16,6,9.80629457805972,2,"data-35/unkn22.RData",92,31,25,FALSE
"Ukn Bullet E-4","Br4 Bullet 2-5",0.325185257263072,59,2.61337814605665,2.51700922634058,112.5,150,2,12,7,4.08467841276887,2,"data-35/unkn22.RData",59,39,25,FALSE
"Ukn Bullet E-4","Br4 Bullet 2-6",0.390252732143062,290,2.69152399407752,2.88377848203719,112.5,150,1,13,8,1.34074118273912,1,"data-35/unkn22.RData",60,40,25,FALSE
"Ukn Bullet E-4","Br3 Bullet 2-3",0.339747233488043,34,2.53906527139222,2.57154480749464,162.5,150,1,17,9,1.75778104109608,1,"data-35/unkn22.RData",45,13,25,FALSE
"Ukn Bullet E-4","Br5 Bullet 1-1",0.226853591375125,25,2.771905472151,2.42370129057837,137.5,150,2,16,13,0.798715290460407,2,"data-35/unkn22.RData",61,19,25,FALSE
"Ukn Bullet E-4","Br2 Bullet 1-5",0.247168994515465,374,2.65329640813567,2.8897531550539,100,150,1,21,16,1.88949909953211,1,"data-35/unkn22.RData",29,11,25,FALSE
"Ukn Bullet E-4","Br1 Bullet 1-3",0.332160200627062,165,3.16962063908829,3.03853781943456,100,150,3,12,9,3.98839110501774,2,"data-35/unkn22.RData",3,3,25,FALSE
"Ukn Bullet E-4","Br3 Bullet 2-1",0.284219560072409,51,3.72070044921888,3.11417235495876,162.5,150,3,16,14,3.63697187044761,3,"data-35/unkn22.RData",43,17,25,FALSE
"Ukn Bullet E-4","Br9 Bullet 1-3",0.290393805098985,34,3.23907438263876,2.80048999591023,112.5,150,3,19,9,4.96270783567424,1,"data-35/unkn22.RData",111,51,25,FALSE
"Ukn Bullet E-4","Br9 Bullet 1-2",0.352759638465895,360,5.5472077156193,3.95399905749312,100,150,2,17,10,6.93684305840782,1,"data-35/unkn22.RData",110,50,25,FALSE
"Ukn Bullet E-4","Br9 Bullet 2-3",0.247663648271702,121,3.84248063777214,3.77119529185711,175,150,5,15,6,11.8617221154502,3,"data-35/unkn22.RData",117,50,25,FALSE
"Ukn Bullet E-4","Br8 Bullet 2-5",0.23714670797277,112,3.51542565327303,3.72353141151861,125,150,6,12,7,5.75563470894775,4,"data-35/unkn22.RData",107,47,25,FALSE
"Ukn Bullet E-4","Br1 Bullet 1-2",0.218194111534432,146,2.67287842512559,2.34098612242967,100,150,4,15,12,3.80032101484207,2,"data-35/unkn22.RData",2,2,25,FALSE
"Ukn Bullet E-4","Br5 Bullet 1-6",0.281869734435928,1,3.07953363362052,2.71463414379167,137.5,150,2,12,9,2.05430061186259,1,"data-35/unkn22.RData",66,24,25,FALSE
"Ukn Bullet E-4","Br4 Bullet 2-4",0.186564777739244,117,2.28011604675577,2.70914578536849,150,150,3,12,7,3.16625255392781,1,"data-35/unkn22.RData",58,38,25,FALSE
"Ukn Bullet E-4","Br10 Bullet 2-5",0.184406896924176,140,4.42956788727289,3.20912629012336,100,150,2,15,10,2.67428140256001,2,"data-35/unkn22.RData",23,57,25,FALSE
"Ukn Bullet E-4","Br2 Bullet 2-1",0.437058067030547,15,2.6431064043104,2.81214479108233,112.5,150,2,15,9,3.73928524846341,2,"data-35/unkn22.RData",31,12,25,FALSE
"Ukn Bullet E-4","Br10 Bullet 1-4",0.153735627836209,43,4.09739130762861,3.45500018345491,100,150,2,21,11,2.90110687454668,2,"data-35/unkn22.RData",16,58,25,FALSE
"Ukn Bullet E-4","Br10 Bullet 1-5",0.418295658817303,82,3.95566426545142,3.42875411289896,100,150,3,17,8,5.36070288880423,2,"data-35/unkn22.RData",17,59,25,FALSE
"Ukn Bullet E-4","Br6 Bullet 1-5",0.194822529296798,92,3.81632559842881,2.86200332503087,125,150,2,17,9,4.28202746048194,1,"data-35/unkn22.RData",77,29,25,FALSE
"Ukn Bullet E-4","Br5 Bullet 1-3",0.29501979179943,277,3.03803318366754,2.8398831507202,100,150,8,12,4,10.7224544167448,5,"data-35/unkn22.RData",63,21,25,FALSE
