"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.mismatches","cms","cms2","non_cms","left_cms","right_cms","left_noncms","right_noncms","sumpeaks","data","resID","id.x","id.y","match","span","forest"
"Ukn Bullet B-1","Br5 Bullet 1-3",0.24945299691295,46,1.49392436443381,1.74751192979221,100,125,6,26,3,2,12,0,0,8,12,6.38361669055835,"data-new-25-25/unkn1.RData",63,21,38,FALSE,25,0.0087719298245614
"Ukn Bullet B-1","Br10 Bullet 2-5",0.299187149864831,158,1.52666580074623,1.79617770075442,250,125,2,23,1,1,12,0,0,9,12,1.70295728060889,"data-new-25-25/unkn1.RData",23,57,38,FALSE,25,0
"Ukn Bullet B-1","Br6 Bullet 1-5",0.302111626619056,54,1.70994882724986,1.76963210410288,125,125,8,23,3,1,11,0,0,11,3,6.13982675341137,"data-new-25-25/unkn1.RData",77,29,38,FALSE,25,0
"Ukn Bullet B-1","Br3 Bullet 1-4",0.193781832035911,161,7.61922286127737,3.2104510484156,350,125,6,22,2,1,15,0,0,2,15,2.76454391663617,"data-new-25-25/unkn1.RData",40,16,38,FALSE,25,0.0884955752212389
"Ukn Bullet B-1","Br9 Bullet 1-6",0.316298702222043,194,1.65984524821036,1.80813501719247,150,125,6,15,3,1,8,0,2,8,0,5.88541217294848,"data-new-25-25/unkn1.RData",114,54,38,FALSE,25,0
"Ukn Bullet B-1","Br2 Bullet 1-3",0.349768927972274,398,1.20791674100343,1.6241683835196,150,125,8,19,2,1,7,0,0,7,2,5.99090316303938,"data-new-25-25/unkn1.RData",27,9,38,FALSE,25,0
"Ukn Bullet B-1","Br2 Bullet 2-1",0.210540424835406,328,1.76885288506635,1.8447311832938,175,125,9,25,3,1,6,0,0,6,6,7.48052466739572,"data-new-25-25/unkn1.RData",31,12,38,FALSE,25,0
"Ukn Bullet B-1","Br8 Bullet 1-2",0.224916169734402,163,3.84145836243525,2.42818055025542,125,125,3,20,1,1,12,0,0,2,1,3.98132519237016,"data-new-25-25/unkn1.RData",98,44,38,FALSE,25,0
"Ukn Bullet B-1","Br5 Bullet 1-1",0.139441733612718,266,1.00799863491919,1.39353885768699,150,125,2,22,2,1,17,0,0,5,17,0.572617283879292,"data-new-25-25/unkn1.RData",61,19,38,FALSE,25,0
"Ukn Bullet B-1","Br4 Bullet 1-4",0.289802209679371,150,1.11339586858593,1.54396503483027,100,125,8,17,3,2,6,0,1,6,0,6.25628164835424,"data-new-25-25/unkn1.RData",52,40,38,FALSE,25,0
"Ukn Bullet B-1","Br1 Bullet 1-3",0.339020518275556,199,1.96651370457995,1.94616659850657,100,125,4,20,1,1,8,0,1,2,0,5.03411189211959,"data-new-25-25/unkn1.RData",3,3,38,FALSE,25,0
"Ukn Bullet B-1","Br5 Bullet 2-3",0.195887376168412,95,0.826851266134611,1.35896467648389,150,125,3,24,3,2,13,0,0,11,13,2.5522715736189,"data-new-25-25/unkn1.RData",69,19,38,FALSE,25,0
"Ukn Bullet B-1","Br4 Bullet 1-1",0.384545759998467,46,1.96908999579608,2.02260365295824,125,125,0,25,0,0,25,0,0,25,25,0,"data-new-25-25/unkn1.RData",49,37,38,FALSE,25,0
"Ukn Bullet B-2","Br1 Bullet 1-4",0.335948035378715,28,1.37304564914346,2.47141986763743,125,525,3,27,2,1,12,0,0,4,11,1.5983809742893,"data-new-25-25/unkn2.RData",4,4,39,FALSE,25,0.0253164556962025
"Ukn Bullet B-2","Br1 Bullet 1-6",0.372850566557449,335,4.16704682367912,3.58666003355928,100,525,1,23,1,1,18,0,0,5,18,3.40748007393199,"data-new-25-25/unkn2.RData",6,6,39,FALSE,25,0
"Ukn Bullet B-2","Br3 Bullet 2-2",0.217635122020541,149,2.09195351807827,2.27734174743159,175,525,3,23,2,1,11,0,0,11,11,2.77233283005963,"data-new-25-25/unkn2.RData",44,18,39,FALSE,25,0.00884955752212389
"Ukn Bullet B-2","Br8 Bullet 2-2",0.242002304368275,328,4.2739772604812,3.35689022964039,175,525,1,22,1,0,16,0,0,6,16,3.06703114312464,"data-new-25-25/unkn2.RData",104,44,39,FALSE,25,0
"Ukn Bullet B-2","Br9 Bullet 1-5",0.201318786954108,92,1.94323346862141,2.17855854898327,225,525,2,26,1,1,11,0,0,6,11,2.50344177162831,"data-new-25-25/unkn2.RData",113,53,39,FALSE,25,0.0540540540540541
"Ukn Bullet B-2","Br10 Bullet 1-3",0.373675740298029,96,6.11931919701767,4.16090046001227,350,525,0,23,0,0,23,0,0,23,23,0,"data-new-25-25/unkn2.RData",15,57,39,FALSE,25,0.0260869565217391
"Ukn Bullet B-2","Br3 Bullet 2-3",0.247704673432661,201,2.51487673273581,2.50333064900697,175,525,0,26,0,0,26,0,0,26,26,0,"data-new-25-25/unkn2.RData",45,13,39,FALSE,25,0.0560747663551402
"Ukn Bullet B-2","Br5 Bullet 2-4",0.289717054460333,61,2.20741334363861,2.70505715889272,150,525,3,25,1,1,10,0,0,6,10,4.42136139100074,"data-new-25-25/unkn2.RData",70,20,39,FALSE,25,0.00925925925925926
"Ukn Bullet B-2","Br8 Bullet 2-5",0.488183764816974,162,2.13167702898428,3.63464943060415,125,525,5,16,3,1,10,0,0,10,3,7.54133405462053,"data-new-25-25/unkn2.RData",107,47,39,FALSE,25,0.0169491525423729
"Ukn Bullet B-2","Br7 Bullet 2-5",0.539874954351898,129,2.55912689008481,3.8773592345402,125,525,12,21,6,3,8,0,0,8,5,14.3025379126691,"data-new-25-25/unkn2.RData",95,34,39,FALSE,25,0.0747663551401869
"Ukn Bullet B-2","Br6 Bullet 2-3",0.368546576188969,132,2.50649544927212,3.49814692634074,200,525,0,29,0,0,29,0,0,29,29,0,"data-new-25-25/unkn2.RData",81,30,39,FALSE,25,0
"Ukn Bullet B-2","Br7 Bullet 1-2",0.246646745485479,364,2.44449758223037,2.81821022495791,150,525,0,19,0,0,19,0,0,19,19,0,"data-new-25-25/unkn2.RData",86,32,39,FALSE,25,0
"Ukn Bullet B-2","Br8 Bullet 1-6",0.218120938667999,201,2.48674963744201,2.42813944953462,125,525,1,27,1,1,22,0,0,22,5,0.0948506536205919,"data-new-25-25/unkn2.RData",102,48,39,FALSE,25,0
"Ukn Bullet B-2","Br5 Bullet 1-5",0.489333369585459,193,1.52746557279617,1.99710942997075,175,525,0,23,0,0,23,0,0,23,23,0,"data-new-25-25/unkn2.RData",65,23,39,FALSE,25,0.03
"Ukn Bullet B-2","Br3 Bullet 1-6",0.200980440037121,119,2.05687724105185,2.16467613399271,125,525,5,25,2,1,11,0,0,11,9,2.66111428879207,"data-new-25-25/unkn2.RData",42,18,39,FALSE,25,0
"Ukn Bullet B-2","Br5 Bullet 1-4",0.257123641334506,137,2.53658812936669,2.67763823430851,150,525,1,25,1,0,15,0,0,15,10,0.946906416050552,"data-new-25-25/unkn2.RData",64,22,39,FALSE,25,0
"Ukn Bullet B-2","Br5 Bullet 1-2",0.329620725961867,61,2.31812334298241,2.85013555467574,150,525,4,27,2,1,11,0,0,6,11,7.38864611043963,"data-new-25-25/unkn2.RData",62,20,39,FALSE,25,0
"Ukn Bullet B-2","Br8 Bullet 2-6",0.301557857936837,161,2.8828973090855,3.44962754694222,100,525,1,24,1,0,15,0,0,15,9,0.427987943196641,"data-new-25-25/unkn2.RData",108,48,39,FALSE,25,0
"Ukn Bullet B-2","Br6 Bullet 2-6",0.150148949379876,23,2.57317292085019,2.58491311352986,125,525,8,17,3,2,6,0,0,3,4,7.75874314116207,"data-new-25-25/unkn2.RData",84,27,39,FALSE,25,0.0740740740740741
"Ukn Bullet B-2","Br9 Bullet 1-1",0.467038128707439,82,2.33101008520212,3.50004676267368,175,525,3,25,1,1,13,0,0,13,7,7.31175523771511,"data-new-25-25/unkn2.RData",109,49,39,FALSE,25,0.00917431192660551
"Ukn Bullet B-2","Br6 Bullet 2-2",0.315971403985069,83,2.38274854401561,2.75445434641629,200,525,1,26,1,1,13,0,0,13,13,1.20897925392942,"data-new-25-25/unkn2.RData",80,29,39,FALSE,25,0
"Ukn Bullet B-2","Br10 Bullet 2-4",0.23062267627779,130,3.30738527568213,3.67029735618846,150,525,3,19,3,1,13,0,0,13,6,3.10187243387681,"data-new-25-25/unkn2.RData",22,56,39,FALSE,25,0
"Ukn Bullet B-2","Br3 Bullet 1-5",0.355039013518449,196,2.70797051529127,2.9197972836492,125,525,2,19,1,1,14,1,0,0,5,1.18783924622596,"data-new-25-25/unkn2.RData",41,17,39,FALSE,25,0.0175438596491228
"Ukn Bullet B-2","Br5 Bullet 2-2",0.324946798393112,93,2.30491747632867,2.75178147968117,125,525,0,24,0,0,24,0,0,24,24,0,"data-new-25-25/unkn2.RData",68,24,39,FALSE,25,0
"Ukn Bullet B-2","Br10 Bullet 2-3",0.169585419227008,310,1.99312865305598,2.2062513244471,125,525,5,18,2,1,14,0,0,14,2,2.87182375758308,"data-new-25-25/unkn2.RData",21,55,39,FALSE,25,0.0202020202020202
"Ukn Bullet B-2","Br2 Bullet 1-6",0.17509133927819,401,3.2350449788619,3.14265224426487,125,525,3,20,1,1,7,0,0,4,7,4.09915320490159,"data-new-25-25/unkn2.RData",30,12,39,FALSE,25,0.0714285714285714
"Ukn Bullet B-2","Br9 Bullet 2-2",0.443397013599689,74,2.66929043878898,3.24809471577455,175,525,1,28,1,1,20,0,0,8,20,0.89697204773064,"data-new-25-25/unkn2.RData",116,49,39,FALSE,25,0.0153846153846154
"Ukn Bullet B-2","Br7 Bullet 2-2",0.160767202460843,345,3.03673770810308,2.76659403726087,200,525,5,17,3,2,10,0,0,5,2,3.71244072971068,"data-new-25-25/unkn2.RData",92,31,39,FALSE,25,0
"Ukn Bullet B-2","Br7 Bullet 2-3",0.217323653931686,1,2.75747617511986,3.2215497835182,150,525,2,28,1,1,11,0,0,11,10,1.19340444241155,"data-new-25-25/unkn2.RData",93,32,39,FALSE,25,0.079646017699115
"Ukn Bullet B-2","Br9 Bullet 1-4",0.260210990886653,183,2.54110411479879,2.73168219942625,150,525,3,17,1,1,6,0,0,2,3,6.54985385201934,"data-new-25-25/unkn2.RData",112,52,39,FALSE,25,0.0714285714285714
"Ukn Bullet B-2","Br5 Bullet 1-3",0.271093480205128,32,2.28136118729019,2.75100116980574,100,525,1,32,1,0,18,0,0,14,18,1.07157179047853,"data-new-25-25/unkn2.RData",63,21,39,FALSE,25,0
"Ukn Bullet B-2","Br7 Bullet 1-4",0.430180424228001,119,2.43157170966571,3.03895012768494,125,525,4,20,1,1,9,0,0,9,2,8.54919638164796,"data-new-25-25/unkn2.RData",88,34,39,FALSE,25,0.0338983050847458
"Ukn Bullet B-2","Br9 Bullet 1-3",0.375957787712641,16,2.12814100709929,2.75722155979148,125,525,0,32,0,0,32,0,0,32,32,0,"data-new-25-25/unkn2.RData",111,51,39,FALSE,25,0
"Ukn Bullet B-2","Br1 Bullet 1-2",0.0982420469081672,23,2.07337648378475,2.25210414151521,100,525,4,21,3,1,8,0,0,7,8,3.90589345802989,"data-new-25-25/unkn2.RData",2,2,39,FALSE,25,0.0425531914893617
"Ukn Bullet B-2","Br4 Bullet 1-2",0.138916739648903,238,2.26788844882772,1.88948323803965,125,525,1,24,1,1,22,0,0,2,22,0.808089113554019,"data-new-25-25/unkn2.RData",50,38,39,FALSE,25,0
"Ukn Bullet B-2","Br1 Bullet 2-5",0.319941245939101,160,2.83809234786062,2.86543038683555,125,525,1,22,1,0,17,0,0,17,5,1.19710251957454,"data-new-25-25/unkn2.RData",11,3,39,FALSE,25,0
"Ukn Bullet B-2","Br2 Bullet 2-5",0.281428078055499,332,2.14089242870761,2.4975323985159,150,525,4,20,2,1,15,0,1,15,0,5.97053032690672,"data-new-25-25/unkn2.RData",35,10,39,FALSE,25,0.043859649122807
"Ukn Bullet B-2","Br5 Bullet 2-3",0.368407281113646,164,1.83200423016226,2.36245391649742,150,525,3,19,2,1,10,0,0,1,10,2.7491168452696,"data-new-25-25/unkn2.RData",69,19,39,FALSE,25,0.0392156862745098
"Ukn Bullet B-2","Br3 Bullet 1-4",0.436246916524558,201,6.34062848777818,4.21394028842913,350,525,0,19,0,0,19,0,0,19,19,0,"data-new-25-25/unkn2.RData",40,16,39,FALSE,25,0
"Ukn Bullet B-2","Br2 Bullet 2-1",0.31232005664142,401,1.90097686221139,2.84822042330733,175,525,3,25,3,2,18,0,0,18,7,3.7530154831164,"data-new-25-25/unkn2.RData",31,12,39,FALSE,25,0.0660377358490566
"Ukn Bullet B-2","Br4 Bullet 1-5",0.249205585225903,162,2.7233601400757,2.74302579626858,100,525,4,19,2,1,7,0,0,6,5,3.42144636234942,"data-new-25-25/unkn2.RData",53,41,39,FALSE,25,0
"Ukn Bullet B-2","Br4 Bullet 2-6",0.149831193552574,1,2.15048046736531,2.44439255953584,200,525,1,23,1,1,18,0,0,18,5,0.173764002976819,"data-new-25-25/unkn2.RData",60,40,39,FALSE,25,0.0384615384615385
"Ukn Bullet B-2","Br10 Bullet 2-1",0.194402761079347,106,2.32728495072716,2.52600838239042,150,525,1,27,1,1,21,0,0,6,21,1.71143247002959,"data-new-25-25/unkn2.RData",19,59,39,FALSE,25,0.0341880341880342
"Ukn Bullet B-2","Br6 Bullet 2-5",0.239099865848245,355,2.53172791401456,2.66291281998308,175,525,1,19,1,0,15,0,0,15,4,1.12307509183293,"data-new-25-25/unkn2.RData",83,26,39,FALSE,25,0.00854700854700855
"Ukn Bullet B-2","Br6 Bullet 1-1",0.473359344853914,319,3.54185515740015,3.82890426069938,175,525,1,27,1,0,15,0,0,12,15,0.16987596147834,"data-new-25-25/unkn2.RData",73,25,39,FALSE,25,0.0490196078431373
"Ukn Bullet B-2","Br8 Bullet 1-3",0.230567605676515,89,2.32155883571053,2.62912528696523,150,525,4,24,2,1,13,0,0,13,7,5.14740221252556,"data-new-25-25/unkn2.RData",99,45,39,FALSE,25,0
"Ukn Bullet B-2","Br7 Bullet 1-3",0.223116994448759,137,3.36312165935816,3.06480094675157,200,525,1,22,1,0,14,0,0,14,8,0.455503374440966,"data-new-25-25/unkn2.RData",87,33,39,FALSE,25,0
"Ukn Bullet B-2","Br2 Bullet 1-4",0.391546099991952,201,2.59966826409336,3.43806679903959,200,525,4,19,2,1,11,0,0,6,11,2.05914070416444,"data-new-25-25/unkn2.RData",28,10,39,FALSE,25,0.0185185185185185
"Ukn Bullet B-2","Br5 Bullet 1-1",0.264305533279897,165,2.11864297807026,2.39702809770053,150,525,2,16,2,1,15,0,0,1,15,1.33272806803107,"data-new-25-25/unkn2.RData",61,19,39,FALSE,25,0.0490196078431373
"Ukn Bullet B-2","Br8 Bullet 2-3",0.251293660893052,146,3.13969999593389,3.67316337050305,250,525,4,14,4,2,9,0,0,9,5,2.534721467759,"data-new-25-25/unkn2.RData",105,45,39,FALSE,25,0.0421052631578947
"Ukn Bullet B-2","Br5 Bullet 2-6",0.334923591814934,132,2.44221408600564,2.80551455530875,150,525,5,18,4,2,9,0,0,9,8,5.22506690081387,"data-new-25-25/unkn2.RData",72,22,39,FALSE,25,0
"Ukn Bullet B-2","Br9 Bullet 2-3",0.391370118914937,137,2.366532440046,3.68231331094265,175,525,4,28,1,1,9,0,0,6,9,3.90661751353236,"data-new-25-25/unkn2.RData",117,50,39,FALSE,25,0.0272727272727273
"Ukn Bullet B-2","Br7 Bullet 2-1",0.202865665279265,354,2.03097519533317,2.18157022903953,150,525,3,17,1,1,8,0,0,4,3,2.35610618439569,"data-new-25-25/unkn2.RData",91,36,39,FALSE,25,0.122641509433962
"Ukn Bullet B-2","Br10 Bullet 1-6",0.23962329364307,1,2.27342153614573,2.81660725891581,200,525,4,23,2,1,11,2,0,0,7,2.6390381375062,"data-new-25-25/unkn2.RData",18,60,39,FALSE,25,0.04
"Ukn Bullet B-2","Br2 Bullet 1-1",0.209653549052579,377,2.51081108839004,2.65824034817403,150,525,5,22,3,1,9,0,0,2,7,6.88419100158921,"data-new-25-25/unkn2.RData",25,7,39,FALSE,25,0.008
"Ukn Bullet B-2","Br7 Bullet 1-6",0.123925265111905,365,2.05075312198649,2.1099630784829,100,525,0,28,0,0,28,0,0,28,28,0,"data-new-25-25/unkn2.RData",90,36,39,FALSE,25,0.0178571428571429
"Ukn Bullet B-2","Br6 Bullet 1-4",0.334099812882594,223,2.12407728223648,2.52907788851897,225,525,2,24,1,1,17,0,0,1,17,2.40888854498065,"data-new-25-25/unkn2.RData",76,28,39,FALSE,25,0.119047619047619
"Ukn Bullet B-2","Br5 Bullet 1-6",0.359987782696466,82,2.02277286304293,2.67984506208402,150,525,1,21,1,1,15,0,0,6,15,1.70661396523738,"data-new-25-25/unkn2.RData",66,24,39,FALSE,25,0
"Ukn Bullet B-2","Br4 Bullet 2-1",0.229175654841145,192,2.75240088751414,2.72278076648027,175,525,2,21,2,1,16,0,0,16,5,1.27596058174192,"data-new-25-25/unkn2.RData",55,41,39,FALSE,25,0.00819672131147541
"Ukn Bullet B-2","Br3 Bullet 1-2",0.231508929016226,147,3.27602762102196,2.91874120628483,125,525,0,25,0,0,25,0,0,25,25,0,"data-new-25-25/unkn2.RData",38,14,39,FALSE,25,0
"Ukn Bullet B-2","Br6 Bullet 1-3",0.212215626928684,32,2.23920202056174,2.55648890172448,225,525,1,29,1,0,16,0,0,13,16,1.10752511688062,"data-new-25-25/unkn2.RData",75,27,39,FALSE,25,0.037037037037037
"Ukn Bullet B-2","Br10 Bullet 1-5",0.210928188191639,1,2.03535405859035,2.55586722078575,200,525,3,16,2,1,9,0,0,9,2,2.44337390301031,"data-new-25-25/unkn2.RData",17,59,39,FALSE,25,0.0666666666666667
"Ukn Bullet B-2","Br10 Bullet 1-2",0.238890694548194,201,2.62135624953684,2.56486011973043,175,525,8,13,3,2,7,3,0,0,3,5.67293405648626,"data-new-25-25/unkn2.RData",14,56,39,FALSE,25,0.0810810810810811
"Ukn Bullet B-2","Br2 Bullet 1-5",0.0986649133289974,1,3.1085504308535,2.80087117413944,100,525,1,26,1,0,22,0,0,22,4,1.4830684771263,"data-new-25-25/unkn2.RData",29,11,39,FALSE,25,0.0782608695652174
"Ukn Bullet B-2","Br8 Bullet 2-4",0.155746313988096,359,4.64445606647491,3.41116713706987,325,525,2,22,1,1,19,0,1,19,0,6.86344558688671,"data-new-25-25/unkn2.RData",106,46,39,FALSE,25,0.0210526315789474
"Ukn Bullet B-2","Br7 Bullet 2-6",0.29460040496582,301,1.74733372323734,2.38469914642297,100,525,2,19,1,1,13,0,0,3,3,1.14517097842308,"data-new-25-25/unkn2.RData",96,35,39,FALSE,25,0.0892857142857143
"Ukn Bullet B-2","Br10 Bullet 2-6",0.332206607013451,180,2.38254826052391,2.76520686735678,125,525,2,15,1,1,8,1,0,0,8,1.99976887428872,"data-new-25-25/unkn2.RData",24,58,39,FALSE,25,0.00980392156862745
"Ukn Bullet B-2","Br6 Bullet 2-4",0.25994781364179,265,3.39504050352466,3.11851719800729,225,525,3,27,2,1,16,0,0,3,8,4.08132498361079,"data-new-25-25/unkn2.RData",82,25,39,FALSE,25,0.0188679245283019
"Ukn Bullet B-2","Br9 Bullet 1-6",0.226420111589223,214,3.02514106420272,2.811624257206,150,525,0,21,0,0,21,0,0,21,21,0,"data-new-25-25/unkn2.RData",114,54,39,FALSE,25,0
"Ukn Bullet B-2","Br4 Bullet 2-2",0.361519722305547,323,4.25481819753684,3.8713971744608,175,525,2,21,2,1,14,0,0,7,14,4.78902890739018,"data-new-25-25/unkn2.RData",56,42,39,FALSE,25,0.00833333333333333
"Ukn Bullet B-2","Br5 Bullet 2-5",0.245583566150429,52,2.21142039047078,2.68275061626137,125,525,1,26,1,0,14,0,0,12,14,1.27504667129104,"data-new-25-25/unkn2.RData",71,21,39,FALSE,25,0.01
"Ukn Bullet B-2","Br9 Bullet 2-1",0.306659609204739,225,2.73406735262714,2.90751543583758,175,525,0,19,0,0,19,0,0,19,19,0,"data-new-25-25/unkn2.RData",115,54,39,FALSE,25,0
"Ukn Bullet B-2","Br2 Bullet 1-2",0.163761489336412,46,2.20749126666579,2.89997852387914,150,525,3,26,3,1,18,0,0,18,8,1.8866220966689,"data-new-25-25/unkn2.RData",26,8,39,FALSE,25,0.00826446280991736
"Ukn Bullet B-2","Br4 Bullet 1-1",0.266000889106615,357,2.31130133458645,3.02609289297178,125,525,1,19,1,0,10,0,0,9,10,0.0774673201270986,"data-new-25-25/unkn2.RData",49,37,39,FALSE,25,0
"Ukn Bullet B-2","Br3 Bullet 2-1",0.290265206768217,201,3.264122398395,3.01638096334054,175,525,2,17,2,1,17,2,0,0,17,0.835589158479669,"data-new-25-25/unkn2.RData",43,17,39,FALSE,25,0.040983606557377
"Ukn Bullet B-2","Br10 Bullet 1-1",0.299475789051986,316,1.68012619886423,2.30319047478935,200,525,4,20,2,1,15,0,0,15,2,1.90389714973606,"data-new-25-25/unkn2.RData",13,55,39,FALSE,25,0.0256410256410256
"Ukn Bullet B-2","Br8 Bullet 1-4",0.502077644347026,74,1.65281107190179,3.00802629047398,175,525,4,23,2,1,14,0,0,14,6,5.96902249184085,"data-new-25-25/unkn2.RData",100,46,39,FALSE,25,0.00854700854700855
"Ukn Bullet B-2","Br4 Bullet 1-3",0.363678434785889,201,2.23093724132077,2.55332181658684,100,525,4,20,1,1,6,0,0,1,6,2.95306407124614,"data-new-25-25/unkn2.RData",51,39,39,TRUE,25,0.0275229357798165
"Ukn Bullet B-2","Br1 Bullet 1-1",0.126288404759067,69,2.68176019657949,2.6894277197549,100,525,1,28,1,0,15,0,0,13,15,0.980062656770102,"data-new-25-25/unkn2.RData",1,1,39,FALSE,25,0
"Ukn Bullet B-2","Br1 Bullet 2-6",0.344207035392162,27,1.2830400761988,2.39594080418257,100,525,1,37,1,1,31,0,0,6,31,1.37344506326483,"data-new-25-25/unkn2.RData",12,4,39,FALSE,25,0.00952380952380952
"Ukn Bullet B-2","Br1 Bullet 2-4",0.169316005636978,1,1.91526514638096,2.26199930838782,150,525,2,19,1,1,10,0,0,3,6,2.03123307036159,"data-new-25-25/unkn2.RData",10,2,39,FALSE,25,0
"Ukn Bullet B-2","Br3 Bullet 2-6",0.205833555302338,352,4.89400139833021,3.37583032512983,125,525,2,20,2,1,14,0,0,14,6,3.51225613870032,"data-new-25-25/unkn2.RData",48,16,39,FALSE,25,0
"Ukn Bullet B-2","Br8 Bullet 1-2",0.216150832410578,127,4.79766407146986,3.43166979026895,125,525,2,29,1,1,12,0,0,5,12,5.08175441367589,"data-new-25-25/unkn2.RData",98,44,39,FALSE,25,0.00793650793650794
"Ukn Bullet B-2","Br8 Bullet 1-5",0.421110885088607,172,1.7803465347207,2.56067497091789,100,525,5,19,4,2,8,0,0,8,7,2.78122247010804,"data-new-25-25/unkn2.RData",101,47,39,FALSE,25,0.175438596491228
"Ukn Bullet B-2","Br2 Bullet 2-3",0.207172642154324,79,2.15874404973629,2.70091724586582,125,525,2,27,2,1,18,0,0,18,9,1.46228028138345,"data-new-25-25/unkn2.RData",33,8,39,FALSE,25,0
"Ukn Bullet B-2","Br9 Bullet 2-6",0.108754412727594,401,1.78565786168604,2.14401320222701,175,525,2,32,1,1,18,0,0,6,18,2.19004488067333,"data-new-25-25/unkn2.RData",120,53,39,FALSE,25,0.0442477876106195
"Ukn Bullet B-2","Br1 Bullet 2-3",0.379567325287845,17,13.5943793855018,4.39103960620026,200,525,5,25,5,3,15,0,0,15,10,13.0288008708361,"data-new-25-25/unkn2.RData",9,1,39,FALSE,25,0.0560747663551402
"Ukn Bullet B-2","Br7 Bullet 1-5",0.219194536897059,179,3.63442265376384,3.49429795610105,175,525,6,14,3,2,9,3,0,0,9,4.4058492656042,"data-new-25-25/unkn2.RData",89,35,39,FALSE,25,0
"Ukn Bullet B-2","Br4 Bullet 1-6",0.198308370360578,299,3.77777686102635,3.12006138917542,100,525,1,21,1,0,18,0,0,18,3,0.9556426559475,"data-new-25-25/unkn2.RData",54,42,39,FALSE,25,0.00909090909090909
"Ukn Bullet B-2","Br10 Bullet 1-4",0.33594673826772,189,3.37117456495794,3.695414573309,175,525,3,18,2,1,10,2,0,0,10,1.95011338977436,"data-new-25-25/unkn2.RData",16,58,39,FALSE,25,0
"Ukn Bullet B-2","Br7 Bullet 1-1",0.179922395502814,62,3.34505687066321,3.10346216452363,125,525,6,20,3,1,11,0,0,11,4,4.24736256789433,"data-new-25-25/unkn2.RData",85,31,39,FALSE,25,0
"Ukn Bullet B-2","Br1 Bullet 2-2",0.179683038925001,192,4.51501104148587,3.31008575966245,175,525,1,25,1,0,16,0,0,16,9,2.19995750740168,"data-new-25-25/unkn2.RData",8,6,39,FALSE,25,0
"Ukn Bullet B-2","Br9 Bullet 2-4",0.415183181433381,126,3.85237626369065,3.39463704339721,550,525,2,26,1,1,17,0,0,8,17,1.63933689620108,"data-new-25-25/unkn2.RData",118,51,39,FALSE,25,0.0341880341880342
"Ukn Bullet B-2","Br1 Bullet 1-3",0.332576381192867,130,2.74322280459051,2.9496558385201,100,525,1,28,1,1,19,0,0,19,9,1.91574702912356,"data-new-25-25/unkn2.RData",3,3,39,FALSE,25,0
"Ukn Bullet B-2","Br10 Bullet 2-2",0.259461093297458,11,2.07192873352944,2.68382724869867,200,525,5,28,3,1,12,0,0,6,12,3.99688653397368,"data-new-25-25/unkn2.RData",20,60,39,FALSE,25,0
"Ukn Bullet B-2","Br5 Bullet 2-1",0.49298053776142,198,1.54976691887919,2.06202509731423,150,525,1,21,1,1,12,0,0,12,9,0.150555845323023,"data-new-25-25/unkn2.RData",67,23,39,FALSE,25,0.117647058823529
"Ukn Bullet B-2","Br4 Bullet 2-3",0.278822066520641,370,2.67094398432518,3.13128851833453,150,525,0,20,0,0,20,0,0,20,20,0,"data-new-25-25/unkn2.RData",57,37,39,FALSE,25,0
"Ukn Bullet B-2","Br9 Bullet 2-5",0.301460169358963,178,2.30191931628654,2.69162995561778,100,525,2,14,1,1,7,0,0,7,3,3.83946028860063,"data-new-25-25/unkn2.RData",119,52,39,FALSE,25,0.03
"Ukn Bullet B-2","Br6 Bullet 1-5",0.345810195009731,57,2.13459540229311,2.77312134411641,125,525,4,28,2,1,10,0,0,10,8,4.55112566442902,"data-new-25-25/unkn2.RData",77,29,39,FALSE,25,0
"Ukn Bullet B-2","Br4 Bullet 2-5",0.456664785332114,201,1.90070234354612,2.51576471979088,125,525,2,20,1,1,8,0,0,5,8,1.0867797163419,"data-new-25-25/unkn2.RData",59,39,39,TRUE,25,0.036036036036036
"Ukn Bullet B-2","Br2 Bullet 2-4",0.219020272161962,75,2.40858608477954,2.58946224199818,175,525,3,32,2,1,21,0,0,21,10,3.3624420539365,"data-new-25-25/unkn2.RData",34,9,39,FALSE,25,0
"Ukn Bullet B-2","Br7 Bullet 2-4",0.268802587150219,153,2.59867484289564,2.77725056033993,100,525,1,23,1,1,17,0,0,6,17,3.26349946158954,"data-new-25-25/unkn2.RData",94,33,39,FALSE,25,0.0102040816326531
"Ukn Bullet B-2","Br2 Bullet 1-3",0.372308064633617,401,1.32361155984015,2.62765762353313,150,525,3,25,2,1,17,0,0,17,7,1.71217337541277,"data-new-25-25/unkn2.RData",27,9,39,FALSE,25,0.0172413793103448
"Ukn Bullet B-2","Br6 Bullet 2-1",0.393861694049598,125,2.15036323051152,3.55119417307024,625,525,5,21,5,3,12,0,0,12,9,3.66247655423896,"data-new-25-25/unkn2.RData",79,28,39,FALSE,25,0.0272727272727273
"Ukn Bullet B-2","Br4 Bullet 2-4",0.222444638246464,86,1.7319151900366,1.93534994708379,175,525,4,23,2,1,14,0,0,14,7,1.8848254006248,"data-new-25-25/unkn2.RData",58,38,39,FALSE,25,0
