"b2","b1","ccf","lag","D","sd.D","x1","x2","num.matches","num.nonmatches","CNMS","S","CMS","data","resID","id.x","id.y","match","span","pred","forest","flagged","bullet"
"Ukn Bullet B-1","Br4 Bullet 1-4",0.289802209679401,150,1.11339586858582,1.54396503483024,100,125,8,17,6,6.25628164835437,3,"data-25-25/unkn1.RData",52,40,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br8 Bullet 1-1",0.423102550473013,204,1.51153134322222,1.80123624534581,150,125,11,14,7,10.2398095917087,3,"data-25-25/unkn1.RData",97,43,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br10 Bullet 2-4",0.313067393470496,212,4.0901508046097,2.66680811617488,150,125,1,21,19,0.600199515989658,1,"data-25-25/unkn1.RData",22,56,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br9 Bullet 2-3",0.235284831458217,165,3.58593876009908,2.67882407092912,175,125,12,18,6,14.8120281366641,5,"data-25-25/unkn1.RData",117,50,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br3 Bullet 1-6",0.36954440051411,85,0.510508662329991,1.16118689397915,125,125,2,23,12,1.22459049454236,1,"data-25-25/unkn1.RData",42,18,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br10 Bullet 2-6",0.305883564887655,211,1.5700283496182,1.7617176273432,125,125,3,22,11,4.0663324485623,2,"data-25-25/unkn1.RData",24,58,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br5 Bullet 1-5",0.23131531476053,236,0.391440908572745,0.993620189957145,175,125,10,15,6,5.24718778828281,5,"data-25-25/unkn1.RData",65,23,38,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br6 Bullet 2-4",0.365538710065793,280,2.52228700552308,2.1150279579938,225,125,9,20,6,10.8037436471506,3,"data-25-25/unkn1.RData",82,25,38,FALSE,25,0.00323624595469256,0.00666666666666667,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br1 Bullet 1-4",0.271503502555532,393,1.0595379676394,1.46793062762387,125,125,2,24,20,2.33990715226009,2,"data-25-25/unkn1.RData",4,4,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br1 Bullet 2-3",0.346403771243569,106,6.89737142702251,3.38755036618675,200,125,2,30,17,3.94409880876738,2,"data-25-25/unkn1.RData",9,1,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br4 Bullet 1-6",0.232458653197431,7,2.08092361882163,2.11657214916184,100,125,0,20,20,0,0,"data-25-25/unkn1.RData",54,42,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br4 Bullet 1-5",0.295755937586567,172,1.54455904864933,1.739536556255,100,125,3,20,10,3.49083054986988,1,"data-25-25/unkn1.RData",53,41,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br3 Bullet 2-5",0.228186994851149,401,4.85305554106401,2.73496817192078,175,125,1,28,17,1.4124993544655,1,"data-25-25/unkn1.RData",47,15,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br5 Bullet 2-1",0.301339782738971,237,0.389236301926829,1.05853585730071,150,125,5,14,7,2.66301132458913,2,"data-25-25/unkn1.RData",67,23,38,FALSE,25,0.00323624595469256,0.01,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br7 Bullet 2-4",0.272118086232646,170,1.48440677935361,1.77376132032635,100,125,3,21,11,4.46462398917719,1,"data-25-25/unkn1.RData",94,33,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-1","Br5 Bullet 2-2",0.300035862431472,99,1.6268435400765,1.74829223966762,125,125,2,20,11,1.71917154109937,1,"data-25-25/unkn1.RData",68,24,38,FALSE,25,0.00323624595469256,0,FALSE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-6",0.359987782696409,82,2.02277286304319,2.67984506208404,150,525,1,21,15,1.70661396523765,1,"data-25-25/unkn2.RData",66,24,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-6",0.239623293643097,1,2.27342153614568,2.81660725891586,200,525,4,23,11,2.63903813750624,2,"data-25-25/unkn2.RData",18,60,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-3",0.332576381192845,130,2.74322280459044,2.94965583852006,100,525,1,28,19,1.91574702912361,1,"data-25-25/unkn2.RData",3,3,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-2",0.169622513725334,351,3.8526695826243,2.85808710628905,150,525,2,21,13,2.20615132385088,1,"data-25-25/unkn2.RData",74,26,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-3",0.278822066520652,370,2.67094398432523,3.13128851833459,150,525,0,20,20,0,0,"data-25-25/unkn2.RData",57,37,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-1",0.266000889106612,357,2.31130133458649,3.02609289297188,125,525,1,19,10,0.0774673201272407,1,"data-25-25/unkn2.RData",49,37,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-5",0.421110885088571,172,1.78034653472075,2.56067497091795,100,525,5,19,8,2.78122247010701,4,"data-25-25/unkn2.RData",101,47,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-5",0.219194536897072,179,3.634422653764,3.49429795610106,175,525,6,14,9,4.40584926560492,3,"data-25-25/unkn2.RData",89,35,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-1",0.126288404759174,69,2.68176019657921,2.68942771975494,100,525,1,28,15,0.980062656770073,1,"data-25-25/unkn2.RData",1,1,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-3",0.207172642154298,79,2.15874404973651,2.70091724586585,125,525,2,27,18,1.46228028138351,2,"data-25-25/unkn2.RData",33,8,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-4",0.289717054460344,61,2.20741334363856,2.70505715889277,150,525,3,25,10,4.42136139100115,1,"data-25-25/unkn2.RData",70,20,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-2",0.4433970135997,74,2.6692904387887,3.24809471577451,175,525,1,28,20,0.896972047730301,1,"data-25-25/unkn2.RData",116,49,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-4",0.230544671378902,16,2.03716331002475,2.54745427484383,100,525,1,28,18,0.662857223605568,1,"data-25-25/unkn2.RData",52,40,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-2",0.361519722305536,323,4.25481819753683,3.8713971744608,175,525,2,21,14,4.7890289073903,2,"data-25-25/unkn2.RData",56,42,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-1",0.216647923207075,210,2.51555957318296,2.46162074397758,175,525,3,18,12,3.10577798916802,2,"data-25-25/unkn2.RData",37,13,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-5",0.301460169359035,178,2.30191931628643,2.69162995561782,100,525,2,14,7,3.8394602886005,1,"data-25-25/unkn2.RData",119,52,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-4",0.268802587150197,153,2.59867484289581,2.77725056033993,100,525,1,23,17,3.26349946158953,1,"data-25-25/unkn2.RData",94,33,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-6",0.17509133927821,401,3.23504497886189,3.14265224426491,125,525,3,20,7,4.09915320490198,1,"data-25-25/unkn2.RData",30,12,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-4",0.334099812882617,223,2.12407728223668,2.52907788851908,225,525,2,24,17,2.40888854498068,1,"data-25-25/unkn2.RData",76,28,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-4",0.155746313988061,359,4.64445606647527,3.41116713706991,325,525,2,22,19,6.86344558688705,1,"data-25-25/unkn2.RData",106,46,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-5",0.281428078055374,332,2.140892428708,2.49753239851598,150,525,4,20,15,5.9705303269066,2,"data-25-25/unkn2.RData",35,10,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-2",0.231508929016245,147,3.27602762102191,2.91874120628487,125,525,0,25,25,0,0,"data-25-25/unkn2.RData",38,14,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-1",0.202865665279305,354,2.03097519533318,2.1815702290396,150,525,3,17,8,2.35610618439594,1,"data-25-25/unkn2.RData",91,36,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-4",0.257123641334508,137,2.53658812936686,2.67763823430861,150,525,1,25,15,0.946906416050467,1,"data-25-25/unkn2.RData",64,22,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-3",0.363678434785808,201,2.23093724132107,2.55332181658683,100,525,4,20,6,2.95306407124582,1,"data-25-25/unkn2.RData",51,39,39,TRUE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-5",0.489333369585448,193,1.5274655727963,1.99710942997073,175,525,0,23,23,0,0,"data-25-25/unkn2.RData",65,23,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-1",0.194402761079459,106,2.32728495072689,2.5260083823905,150,525,1,27,21,1.71143247002959,1,"data-25-25/unkn2.RData",19,59,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-3",0.375957787712654,16,2.12814100709923,2.75722155979148,125,525,0,32,32,0,0,"data-25-25/unkn2.RData",111,51,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-5",0.211575577781352,109,5.52490616182273,3.73845741193436,175,525,2,23,18,0.659904560443872,2,"data-25-25/unkn2.RData",47,15,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-6",0.372850566557452,335,4.1670468236794,3.58666003355931,100,525,1,23,18,3.40748007393206,1,"data-25-25/unkn2.RData",6,6,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-4",0.260210990886627,183,2.541104114799,2.7316821994263,150,525,3,17,6,6.54985385201947,1,"data-25-25/unkn2.RData",112,52,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-1",0.467038128707475,82,2.33101008520186,3.50004676267372,175,525,3,25,13,7.31175523771553,1,"data-25-25/unkn2.RData",109,49,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-5",0.345810195009698,57,2.13459540229313,2.77312134411637,125,525,4,28,10,4.55112566442888,2,"data-25-25/unkn2.RData",77,29,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-6",0.332206607013432,180,2.3825482605239,2.76520686735679,125,525,2,15,8,1.99976887428914,1,"data-25-25/unkn2.RData",24,58,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-5",0.0986649133289753,1,3.1085504308536,2.80087117413948,100,525,1,26,22,1.48306847712632,1,"data-25-25/unkn2.RData",29,11,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-2",0.242002304368292,328,4.27397726048122,3.35689022964045,175,525,1,22,16,3.0670311431248,1,"data-25-25/unkn2.RData",104,44,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-6",0.123925265111926,365,2.05075312198646,2.10996307848295,100,525,0,28,28,0,0,"data-25-25/unkn2.RData",90,36,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-3",0.24770467343265,201,2.5148767327358,2.50333064900701,175,525,0,26,26,0,0,"data-25-25/unkn2.RData",45,13,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-6",0.224230773237661,125,2.84914115783111,2.80215317274431,125,525,0,23,23,0,0,"data-25-25/unkn2.RData",78,30,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-4",0.169316005637052,1,1.91526514638086,2.26199930838785,150,525,2,19,10,2.03123307036157,1,"data-25-25/unkn2.RData",10,2,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-5",0.201318786954099,92,1.9432334686214,2.17855854898329,225,525,2,26,11,2.5034417716284,1,"data-25-25/unkn2.RData",113,53,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-2",0.246646745485477,364,2.44449758223059,2.81821022495802,150,525,0,19,19,0,0,"data-25-25/unkn2.RData",86,32,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-6",0.108754412727566,401,1.78565786168628,2.14401320222705,175,525,2,32,18,2.19004488067342,1,"data-25-25/unkn2.RData",120,53,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-2",0.286837125955933,20,2.8284638340274,3.27298802359178,150,525,2,33,18,2.93290285231267,2,"data-25-25/unkn2.RData",32,7,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-5",0.328335515753715,85,2.46127554293527,2.93118772397925,100,525,4,23,15,3.87811817210471,4,"data-25-25/unkn2.RData",5,5,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-2",0.259461093297488,11,2.0719287335295,2.68382724869876,200,525,5,28,12,3.99688653397358,3,"data-25-25/unkn2.RData",20,60,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 1-1",0.473359344853916,319,3.54185515740031,3.82890426069948,175,525,1,27,15,0.169875961478326,1,"data-25-25/unkn2.RData",73,25,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-5",0.210928188191663,1,2.03535405859035,2.55586722078582,200,525,3,16,9,2.44337390300985,2,"data-25-25/unkn2.RData",17,59,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-1",0.229175654841109,192,2.75240088751427,2.72278076648029,175,525,2,21,16,1.27596058174193,2,"data-25-25/unkn2.RData",55,41,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-4",0.391546099991913,201,2.59966826409359,3.43806679903962,200,525,4,19,11,2.05914070416421,2,"data-25-25/unkn2.RData",28,10,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-2",0.329620725961927,61,2.31812334298226,2.85013555467587,150,525,4,27,11,7.38864611043969,2,"data-25-25/unkn2.RData",62,20,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-1",0.36950045680549,9,1.76925913276186,2.80835813004292,100,525,3,22,9,3.31393600555865,2,"data-25-25/unkn2.RData",7,5,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 2-4",0.21902027216194,75,2.40858608477965,2.58946224199827,175,525,3,32,21,3.3624420539365,2,"data-25-25/unkn2.RData",34,9,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 1-4",0.502077644347043,74,1.65281107190176,3.00802629047403,175,525,4,23,14,5.96902249184081,2,"data-25-25/unkn2.RData",100,46,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-2",0.217635122020549,149,2.09195351807834,2.27734174743162,175,525,3,23,11,2.77233283005992,2,"data-25-25/unkn2.RData",44,18,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-2",0.315971403985139,83,2.38274854401552,2.7544543464164,200,525,1,26,13,1.2089792539293,1,"data-25-25/unkn2.RData",80,29,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-6",0.149831193552576,1,2.15048046736532,2.44439255953593,200,525,1,23,18,0.173764002976778,1,"data-25-25/unkn2.RData",60,40,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-4",0.335948035378715,28,1.37304564914353,2.47141986763746,125,525,3,27,12,1.59838097428976,2,"data-25-25/unkn2.RData",4,4,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-2",0.160767202460877,345,3.03673770810317,2.76659403726091,200,525,5,17,10,3.71244072971114,3,"data-25-25/unkn2.RData",92,31,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 2-5",0.539874954351895,129,2.5591268900848,3.87735923454027,125,525,12,21,8,14.3025379126695,6,"data-25-25/unkn2.RData",95,34,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-6",0.226420111589259,214,3.02514106420259,2.81162425720603,150,525,0,21,21,0,0,"data-25-25/unkn2.RData",114,54,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-1",0.290265206768233,201,3.26412239839484,3.01638096334054,175,525,2,17,17,0.835589158480098,2,"data-25-25/unkn2.RData",43,17,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 1-5",0.355039013518507,196,2.70797051529108,2.91979728364925,125,525,2,19,14,1.18783924622598,1,"data-25-25/unkn2.RData",41,17,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-4",0.259947813641811,265,3.39504050352472,3.11851719800739,225,525,3,27,16,4.08132498361146,2,"data-25-25/unkn2.RData",82,25,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-6",0.301557857936796,161,2.88289730908552,3.44962754694226,100,525,1,24,15,0.42798794319674,1,"data-25-25/unkn2.RData",108,48,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br8 Bullet 2-3",0.251293660893032,146,3.13969999593412,3.67316337050306,250,525,4,14,9,2.53472146775901,4,"data-25-25/unkn2.RData",105,45,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 2-4",0.230622676277784,130,3.30738527568235,3.67029735618847,150,525,3,19,13,3.10187243387776,3,"data-25-25/unkn2.RData",22,56,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-4",0.335946738267711,189,3.37117456495799,3.69541457330905,175,525,3,18,10,1.95011338977471,2,"data-25-25/unkn2.RData",16,58,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 1-3",0.271093480205176,32,2.28136118729006,2.75100116980576,100,525,1,32,18,1.07157179047849,1,"data-25-25/unkn2.RData",63,21,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-6",0.334923591814893,132,2.44221408600594,2.80551455530883,150,525,5,18,9,5.2250669008142,4,"data-25-25/unkn2.RData",72,22,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br3 Bullet 2-4",0.264900460310087,145,3.68184039774284,3.18907619226561,125,525,0,20,20,0,0,"data-25-25/unkn2.RData",46,14,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-3",0.391370118914917,137,2.36653244004612,3.68231331094271,175,525,4,28,9,3.90661751353231,1,"data-25-25/unkn2.RData",117,50,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-5",0.45666478533211,201,1.90070234354628,2.51576471979093,125,525,2,20,8,1.08677971634125,1,"data-25-25/unkn2.RData",59,39,39,TRUE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-3",0.223116994448727,137,3.36312165935829,3.06480094675162,200,525,1,22,14,0.45550337444088,1,"data-25-25/unkn2.RData",87,33,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-5",0.239099865848179,355,2.53172791401486,2.66291281998308,175,525,1,19,15,1.12307509183324,1,"data-25-25/unkn2.RData",83,26,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 1-2",0.138916739648876,238,2.26788844882783,1.8894832380397,125,525,1,24,22,0.808089113554156,1,"data-25-25/unkn2.RData",50,38,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-3",0.379567325287856,17,13.5943793855024,4.39103960620034,200,525,5,25,15,13.0288008708366,5,"data-25-25/unkn2.RData",9,1,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br7 Bullet 1-1",0.179922395502813,62,3.34505687066309,3.10346216452364,125,525,6,20,11,4.24736256789407,3,"data-25-25/unkn2.RData",85,31,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br2 Bullet 1-2",0.163761489336421,46,2.20749126666569,2.89997852387922,150,525,3,26,18,1.88662209666897,3,"data-25-25/unkn2.RData",26,8,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-5",0.245583566150448,52,2.21142039047079,2.68275061626143,125,525,1,26,14,1.27504667129101,1,"data-25-25/unkn2.RData",71,21,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-2",0.179683038925045,192,4.51501104148576,3.31008575966253,175,525,1,25,16,2.19995750740192,1,"data-25-25/unkn2.RData",8,6,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-1",0.299475789052015,316,1.68012619886422,2.30319047478948,200,525,4,20,15,1.90389714973595,2,"data-25-25/unkn2.RData",13,55,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-2",0.238890694548229,201,2.62135624953695,2.56486011973049,175,525,8,13,7,5.67293405648636,3,"data-25-25/unkn2.RData",14,56,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-1",0.393861694049588,125,2.15036323051164,3.55119417307029,625,525,5,21,12,3.66247655423879,5,"data-25-25/unkn2.RData",79,28,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 1-2",0.0982420469082276,23,2.07337648378454,2.25210414151517,100,525,4,21,8,3.90589345802957,3,"data-25-25/unkn2.RData",2,2,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 1-2",0.212487699028105,388,10.1385029812056,4.50666338623491,175,525,2,14,12,7.70661567933712,1,"data-25-25/unkn2.RData",110,50,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br1 Bullet 2-6",0.344207035392074,27,1.28304007619914,2.39594080418258,100,525,1,37,31,1.37344506326523,1,"data-25-25/unkn2.RData",12,4,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br9 Bullet 2-1",0.306659609204697,225,2.73406735262742,2.90751543583768,175,525,0,19,19,0,0,"data-25-25/unkn2.RData",115,54,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br4 Bullet 2-4",0.222444638246594,86,1.73191519003649,1.93534994708389,175,525,4,23,14,1.88482540062449,2,"data-25-25/unkn2.RData",58,38,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br5 Bullet 2-3",0.368407281113682,164,1.83200423016225,2.36245391649751,150,525,3,19,10,2.74911684526942,2,"data-25-25/unkn2.RData",69,19,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br6 Bullet 2-6",0.150148949379992,23,2.57317292084956,2.58491311352981,125,525,8,17,6,7.75874314116215,3,"data-25-25/unkn2.RData",84,27,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
"Ukn Bullet B-2","Br10 Bullet 1-3",0.373675740298092,96,6.1193191970174,4.16090046001235,350,525,0,23,23,0,0,"data-25-25/unkn2.RData",15,57,39,FALSE,25,0.00323624595469256,NA,TRUE,"Ukn Bullet B"
